timestamp,ticker,team,line,yes_best_bid,yes_imp_ask,no_best_bid,no_imp_ask,spread_cents,midpoint,yes_bid_qty,yes_ask_qty,no_bid_qty,no_ask_qty,fetch_success,error_msg
2026-02-07T01:16:09.369530+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,3,38,62,97,35,20.5,50,1542,1542,50,True,
2026-02-07T01:16:09.863510+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,21,33,67,79,12,27.0,1562,142,142,1562,True,
2026-02-07T01:16:10.501594+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,11,24,76,89,13,17.5,1570,49,49,1570,True,
2026-02-07T01:16:11.219463+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,3,12,88,97,9,7.5,50,144,144,50,True,
2026-02-07T01:16:11.932257+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,16,25,75,84,9,20.5,81,891,891,81,True,
2026-02-07T01:16:12.359212+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,6,17,83,94,11,11.5,81,1570,1570,81,True,
2026-02-07T01:16:12.797540+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,9,91,97,6,6.0,50,144,144,50,True,
2026-02-07T01:16:13.185940+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,50,55,45,50,5,52.5,32,417,417,32,True,
2026-02-07T01:16:13.602916+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,35,41,59,65,6,38.0,200,400,400,200,True,
2026-02-07T01:16:14.170282+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,23,40,60,77,17,31.5,200,200,200,200,True,
2026-02-07T01:17:28.507069+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,3,10,90,97,7,6.5,50,151,151,50,True,
2026-02-07T01:17:28.950378+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,28,40,60,72,12,34.0,946,1609,1609,946,True,
2026-02-07T01:17:29.350187+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,10,30,70,90,20,20.0,1662,31,31,1662,True,
2026-02-07T01:17:29.731403+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,8,12,88,92,4,10.0,151,147,147,151,True,
2026-02-07T01:17:30.141983+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,7,19,81,93,12,13.0,18000,146,146,18000,True,
2026-02-07T01:17:30.557239+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,3,10,90,97,7,6.5,50,151,151,50,True,
2026-02-07T01:17:30.968304+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,21,79,97,18,12.0,50,1609,1609,50,True,
2026-02-07T01:17:31.439912+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,43,48,52,57,5,45.5,103,13,13,103,True,
2026-02-07T01:17:31.859370+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,25,38,62,75,13,31.5,1662,392,392,1662,True,
2026-02-07T01:17:32.256501+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,14,27,73,86,13,20.5,1662,349,349,1662,True,
2026-02-07T01:18:48.904330+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,3,53,47,97,50,28.0,50,30,30,50,True,
2026-02-07T01:18:49.381015+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,27,38,62,73,11,32.5,158,99,99,158,True,
2026-02-07T01:18:50.000245+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,15,27,73,85,12,21.0,158,41,41,158,True,
2026-02-07T01:18:50.381076+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,5,17,83,95,12,11.0,158,22,22,158,True,
2026-02-07T01:18:50.793353+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,10,21,79,90,11,15.5,1662,1745,1745,1662,True,
2026-02-07T01:18:51.285755+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,4,12,88,96,8,8.0,171,171,171,171,True,
2026-02-07T01:18:51.727676+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,25,75,97,22,14.0,50,16886,16886,50,True,
2026-02-07T01:18:52.380046+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,42,50,50,58,8,46.0,7,10,10,7,True,
2026-02-07T01:18:52.787114+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,27,39,61,73,12,33.0,1745,158,158,1745,True,
2026-02-07T01:18:53.191441+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,16,30,70,84,14,23.0,1886,1886,1886,1886,True,
2026-02-07T01:20:12.261482+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,3,28,72,97,25,15.5,50,16886,16886,50,True,
2026-02-07T01:20:12.860612+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,29,42,58,71,13,35.5,467,1872,1872,467,True,
2026-02-07T01:20:13.528361+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,16,33,67,84,17,24.5,950,76,76,950,True,
2026-02-07T01:20:14.121425+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,8,21,79,92,13,14.5,537,1907,1907,537,True,
2026-02-07T01:20:14.692114+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,7,18,82,93,11,12.5,1636,170,170,1636,True,
2026-02-07T01:20:15.288953+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,4,36,64,96,32,20.0,170,16656,16656,170,True,
2026-02-07T01:20:15.789919+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,26,74,97,23,14.5,50,1872,1872,50,True,
2026-02-07T01:20:16.422160+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,36,49,51,64,13,42.5,7,834,834,7,True,
2026-02-07T01:20:17.023488+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,23,36,64,77,13,29.5,1716,259,259,1716,True,
2026-02-07T01:20:17.907075+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,15,26,74,85,11,20.5,1636,222,222,1636,True,
2026-02-07T01:21:35.613856+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,3,29,71,97,26,16.0,50,1000,1000,50,True,
2026-02-07T01:21:36.117836+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,29,41,59,71,12,35.0,467,51,51,467,True,
2026-02-07T01:21:37.914441+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,10,33,67,90,23,21.5,800,76,76,800,True,
2026-02-07T01:21:38.338711+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,5,21,79,95,16,13.0,800,2,2,800,True,
2026-02-07T01:21:38.733815+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,5,17,83,95,12,11.0,1000,184,184,1000,True,
2026-02-07T01:21:39.130616+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,4,36,64,96,32,20.0,170,16656,16656,170,True,
2026-02-07T01:21:39.516846+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,29,71,97,26,16.0,50,1000,1000,50,True,
2026-02-07T01:21:39.908578+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,39,47,53,61,8,43.0,7,425,425,7,True,
2026-02-07T01:21:40.317344+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,23,36,64,77,13,29.5,542,259,259,542,True,
2026-02-07T01:21:40.866292+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,13,26,74,87,13,19.5,464,222,222,464,True,
2026-02-07T01:22:57.126059+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,3,13,87,97,10,8.0,50,217,217,50,True,
2026-02-07T01:22:57.568322+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,25,46,54,75,21,35.5,800,199,199,800,True,
2026-02-07T01:22:58.035423+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,12,33,67,88,21,22.5,800,76,76,800,True,
2026-02-07T01:22:58.472508+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,5,24,76,95,19,14.5,800,2,2,800,True,
2026-02-07T01:22:58.901940+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,3,15,85,97,12,9.0,850,195,195,850,True,
2026-02-07T01:22:59.360590+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,3,79,21,97,76,41.0,50,83,83,50,True,
2026-02-07T01:22:59.777541+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,50,50,97,47,26.5,50,600,600,50,True,
2026-02-07T01:23:00.198646+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,37,45,55,63,8,41.0,7,1017,1017,7,True,
2026-02-07T01:23:00.779304+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,24,34,66,76,10,29.0,200,239,239,200,True,
2026-02-07T01:23:01.205071+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,9,26,74,91,17,17.5,800,222,222,800,True,
2026-02-07T01:24:24.216645+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,3,28,72,97,25,15.5,166,1282,1282,166,True,
2026-02-07T01:24:24.621934+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,26,37,63,74,11,31.5,13,8,8,13,True,
2026-02-07T01:24:25.060549+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,16,26,74,84,10,21.0,18,11,11,18,True,
2026-02-07T01:24:26.026122+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,5,19,81,95,14,12.0,1000,14,14,1000,True,
2026-02-07T01:24:26.475859+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,5,20,80,95,15,12.5,800,14,14,800,True,
2026-02-07T01:24:27.512778+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,3,15,85,97,12,9.0,166,18,18,166,True,
2026-02-07T01:24:27.986973+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,20,80,97,17,11.5,50,1282,1282,50,True,
2026-02-07T01:24:28.454295+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,41,49,51,59,8,45.0,18,18,18,18,True,
2026-02-07T01:24:29.159998+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,29,40,60,71,11,34.5,18,18,18,18,True,
2026-02-07T01:24:29.779225+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,19,29,71,81,10,24.0,14,18,18,14,True,
2026-02-07T01:25:46.699851+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,3,28,72,97,25,15.5,166,1282,1282,166,True,
2026-02-07T01:25:47.117136+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,28,35,65,72,7,31.5,35,18,18,35,True,
2026-02-07T01:25:47.541354+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,16,26,74,84,10,21.0,18,11,11,18,True,
2026-02-07T01:25:47.955207+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,5,19,81,95,14,12.0,1000,14,14,1000,True,
2026-02-07T01:25:48.583924+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,5,20,80,95,15,12.5,800,14,14,800,True,
2026-02-07T01:25:49.115180+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,3,15,85,97,12,9.0,166,18,18,166,True,
2026-02-07T01:25:49.543415+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,20,80,97,17,11.5,50,1282,1282,50,True,
2026-02-07T01:25:49.972291+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,40,49,51,60,9,44.5,18,18,18,18,True,
2026-02-07T01:25:50.383539+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,29,40,60,71,11,34.5,18,18,18,18,True,
2026-02-07T01:25:50.804917+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,19,29,71,81,10,24.0,14,18,18,14,True,
2026-02-07T01:27:06.927811+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,3,53,47,97,50,28.0,50,30,30,50,True,
2026-02-07T01:27:07.341327+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,28,33,67,72,5,30.5,35,18,18,35,True,
2026-02-07T01:27:07.714639+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,16,26,74,84,10,21.0,18,11,11,18,True,
2026-02-07T01:27:08.130320+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,3,19,81,97,16,11.0,850,14,14,850,True,
2026-02-07T01:27:08.548131+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,5,20,80,95,15,12.5,800,14,14,800,True,
2026-02-07T01:27:09.005234+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,3,79,21,97,76,41.0,50,83,83,50,True,
2026-02-07T01:27:09.466752+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,53,47,97,50,28.0,50,30,30,50,True,
2026-02-07T01:27:09.899796+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,46,49,51,54,3,47.5,3,18,18,3,True,
2026-02-07T01:27:10.313620+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,29,40,60,71,11,34.5,18,18,18,18,True,
2026-02-07T01:27:10.729545+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,19,29,71,81,10,24.0,14,18,18,14,True,
2026-02-07T01:28:38.373749+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,3,10,90,97,7,6.5,50,98,98,50,True,
2026-02-07T01:28:39.893189+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,20,28,72,80,8,24.0,1082,108,108,1082,True,
2026-02-07T01:28:40.299799+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,13,20,80,87,7,16.5,99,128,128,99,True,
2026-02-07T01:28:40.736441+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,4,15,85,96,11,9.5,400,400,400,400,True,
2026-02-07T01:28:41.318608+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,14,22,78,86,8,18.0,637,1082,1082,637,True,
2026-02-07T01:28:42.081077+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,8,15,85,92,7,11.5,385,1082,1082,385,True,
2026-02-07T01:28:42.705205+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,11,89,97,8,7.0,50,98,98,50,True,
2026-02-07T01:28:43.136318+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,50,55,45,50,5,52.5,24,508,508,24,True,
2026-02-07T01:28:43.550769+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,37,41,59,63,4,39.0,10,400,400,10,True,
2026-02-07T01:28:44.017863+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,25,30,70,75,5,27.5,98,108,108,98,True,
2026-02-07T01:30:00.171545+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,1,24,76,99,23,12.5,200,376,376,200,True,
2026-02-07T01:30:00.610294+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,21,32,68,79,11,26.5,18,67,67,18,True,
2026-02-07T01:30:01.135092+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,12,23,77,88,11,17.5,200,45,45,200,True,
2026-02-07T01:30:01.552979+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,3,29,71,97,26,16.0,50,1000,1000,50,True,
2026-02-07T01:30:01.973438+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,9,18,82,91,9,13.5,1000,400,400,1000,True,
2026-02-07T01:30:02.423892+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,4,13,87,96,9,8.5,1000,400,400,1000,True,
2026-02-07T01:30:02.845734+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,9,91,97,6,6.0,50,400,400,50,True,
2026-02-07T01:30:03.309700+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,46,48,52,54,2,47.0,800,400,400,800,True,
2026-02-07T01:30:04.849555+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,30,36,64,70,6,33.0,986,340,340,986,True,
2026-02-07T01:30:05.301542+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,19,26,74,81,7,22.5,253,400,400,253,True,
2026-02-07T01:31:28.362239+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,2,27,73,98,25,14.5,116,16354,16354,116,True,
2026-02-07T01:31:28.862164+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,19,30,70,81,11,24.5,1354,6,6,1354,True,
2026-02-07T01:31:29.266768+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,13,22,78,87,9,17.5,116,23,23,116,True,
2026-02-07T01:31:29.686903+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,3,37,63,97,34,20.0,1050,1000,1000,1050,True,
2026-02-07T01:31:30.114838+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,13,23,77,87,10,18.0,116,1346,1346,116,True,
2026-02-07T01:31:30.611099+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,3,15,85,97,12,9.0,1404,1354,1354,1404,True,
2026-02-07T01:31:31.105768+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,8,92,97,5,5.5,50,113,113,50,True,
2026-02-07T01:31:31.534956+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,50,57,43,50,7,53.5,14,1354,1354,14,True,
2026-02-07T01:31:31.946981+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,27,41,59,73,14,34.0,1346,7,7,1346,True,
2026-02-07T01:31:32.429121+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI9,UNI,9.0,24,28,72,76,4,26.0,200,522,522,200,True,
2026-02-07T01:33:14.417260+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD12,BRAD,12.0,2,9,91,98,7,5.5,80,80,80,80,True,
2026-02-07T01:33:14.902751+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD3,BRAD,3.0,19,27,73,81,8,23.0,979,86,86,979,True,
2026-02-07T01:33:15.990183+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD6,BRAD,6.0,13,18,82,87,5,15.5,80,80,80,80,True,
2026-02-07T01:33:16.741225+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-BRAD9,BRAD,9.0,4,12,88,96,8,8.0,80,80,80,80,True,
2026-02-07T01:33:17.571854+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI12,UNI,12.0,14,21,79,86,7,17.5,108,80,80,108,True,
2026-02-07T01:33:20.133158+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI15,UNI,15.0,6,14,86,94,8,10.0,137,979,979,137,True,
2026-02-07T01:33:20.655245+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI18,UNI,18.0,3,10,90,97,7,6.5,50,80,80,50,True,
2026-02-07T01:33:21.332030+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI3,UNI,3.0,50,54,46,50,4,52.0,8,89,89,8,True,
2026-02-07T01:33:21.879891+00:00,KXNCAAMBSPREAD-26FEB06BRADUNI-UNI6,UNI,6.0,35,40,60,65,5,37.5,102,80,80,102,True,
