timestamp,ticker,team,line,yes_best_bid,yes_imp_ask,no_best_bid,no_imp_ask,spread_cents,midpoint,yes_bid_qty,yes_ask_qty,no_bid_qty,no_ask_qty,fetch_success,error_msg
2026-02-07T01:12:10.402306+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,19,26,74,81,7,22.5,140,1547,1547,140,True,
2026-02-07T01:12:11.124042+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,10,19,81,90,9,14.5,400,1547,1547,400,True,
2026-02-07T01:12:11.757138+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,5,13,87,95,8,9.0,140,1547,1547,140,True,
2026-02-07T01:12:12.249870+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,40,45,55,60,5,42.5,400,140,140,400,True,
2026-02-07T01:12:12.741152+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,28,35,65,72,7,31.5,400,1547,1547,400,True,
2026-02-07T01:13:26.465727+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,7,11,89,93,4,9.0,183,403,403,183,True,
2026-02-07T01:13:26.877086+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,5,11,89,95,6,8.0,183,183,183,183,True,
2026-02-07T01:13:27.234107+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,33,49,51,67,16,41.0,21,1,1,21,True,
2026-02-07T01:13:27.620731+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,14,29,71,86,15,21.5,2022,183,183,2022,True,
2026-02-07T01:13:27.972036+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,11,19,81,89,8,15.0,2022,183,183,2022,True,
2026-02-07T01:13:28.372942+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,47,58,42,53,11,52.5,2036,872,872,2036,True,
2026-02-07T01:13:28.774575+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,16,27,73,84,11,21.5,183,2022,2022,183,True,
2026-02-07T01:13:29.154600+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,8,19,81,92,11,13.5,183,2022,2022,183,True,
2026-02-07T01:13:29.573075+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,6,23,77,94,17,14.5,523,2022,2022,523,True,
2026-02-07T01:13:30.284324+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,36,44,56,64,8,40.0,391,183,183,391,True,
2026-02-07T01:13:30.991406+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,20,37,63,80,17,28.5,2022,2022,2022,2022,True,
2026-02-07T01:14:45.527141+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,6,10,90,94,4,8.0,186,186,186,186,True,
2026-02-07T01:14:45.989021+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,4,7,93,96,3,5.5,177,186,186,177,True,
2026-02-07T01:14:46.432021+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,26,30,70,74,4,28.0,2051,400,400,2051,True,
2026-02-07T01:14:46.879936+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,16,20,80,84,4,18.0,1981,7,7,1981,True,
2026-02-07T01:14:47.369135+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,12,14,86,88,2,13.0,222,186,186,222,True,
2026-02-07T01:14:47.750734+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,60,61,39,40,1,60.5,400,323,323,400,True,
2026-02-07T01:14:48.145309+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,22,29,71,78,7,25.5,400,2051,2051,400,True,
2026-02-07T01:14:48.644404+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,13,22,78,87,9,17.5,296,780,780,296,True,
2026-02-07T01:14:49.596915+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,10,16,84,90,6,13.0,408,400,400,408,True,
2026-02-07T01:14:49.970971+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,46,53,47,54,7,49.5,400,400,400,400,True,
2026-02-07T01:14:50.339706+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,29,37,63,71,8,33.0,400,400,400,400,True,
2026-02-07T01:16:03.934261+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,4,8,92,96,4,6.0,227,401,401,227,True,
2026-02-07T01:16:04.336671+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,3,6,94,97,3,4.5,277,200,200,277,True,
2026-02-07T01:16:04.760081+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,25,27,73,75,2,26.0,10,14,14,10,True,
2026-02-07T01:16:05.161468+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,12,16,84,88,4,14.0,201,7,7,201,True,
2026-02-07T01:16:05.586285+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,6,11,89,94,5,8.5,227,621,621,227,True,
2026-02-07T01:16:06.001598+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,61,65,35,39,4,63.0,407,147,147,407,True,
2026-02-07T01:16:06.423812+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,22,29,71,78,7,25.5,2284,401,401,2284,True,
2026-02-07T01:16:06.818681+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,14,20,80,86,6,17.0,207,401,401,207,True,
2026-02-07T01:16:07.273918+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,5,13,87,95,8,9.0,2284,401,401,2284,True,
2026-02-07T01:16:07.952026+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,48,54,46,52,6,51.0,207,825,825,207,True,
2026-02-07T01:16:08.502327+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,35,40,60,65,5,37.5,201,200,200,201,True,
2026-02-07T01:17:23.651595+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,4,10,90,96,6,7.0,225,225,225,225,True,
2026-02-07T01:17:24.096259+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,4,20,80,96,16,12.0,725,2477,2477,725,True,
2026-02-07T01:17:24.550596+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,25,32,68,75,7,28.5,2,14,14,2,True,
2026-02-07T01:17:25.062552+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,10,15,85,90,5,12.5,225,225,225,225,True,
2026-02-07T01:17:25.645441+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,6,10,90,94,4,8.0,225,225,225,225,True,
2026-02-07T01:17:26.056210+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,61,65,35,39,4,63.0,1800,225,225,1800,True,
2026-02-07T01:17:26.438114+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,16,30,70,84,14,23.0,2491,200,200,2491,True,
2026-02-07T01:17:26.849949+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,16,25,75,84,9,20.5,226,2491,2491,226,True,
2026-02-07T01:17:27.280347+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,7,17,83,93,10,12.0,225,2490,2490,225,True,
2026-02-07T01:17:27.686659+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,44,53,47,56,9,48.5,226,225,225,226,True,
2026-02-07T01:17:28.051506+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,33,41,59,67,8,37.0,225,225,225,225,True,
2026-02-07T01:18:42.361114+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,5,10,90,95,5,7.5,240,226,226,240,True,
2026-02-07T01:18:42.827465+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,4,53,47,96,49,28.5,725,30,30,725,True,
2026-02-07T01:18:44.034093+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,25,30,70,75,5,27.5,2,14,14,2,True,
2026-02-07T01:18:44.583331+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,11,15,85,89,4,13.0,226,7,7,226,True,
2026-02-07T01:18:45.134445+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,7,12,88,93,5,9.5,240,226,226,240,True,
2026-02-07T01:18:45.559656+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,58,64,36,42,6,61.0,240,750,750,240,True,
2026-02-07T01:18:46.031969+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,24,33,67,76,9,28.5,243,2656,2656,243,True,
2026-02-07T01:18:46.482181+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,16,23,77,84,7,19.5,226,241,241,226,True,
2026-02-07T01:18:47.407081+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,8,15,85,92,7,11.5,241,226,226,241,True,
2026-02-07T01:18:47.881011+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,44,51,49,56,7,47.5,220,241,241,220,True,
2026-02-07T01:18:48.437656+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,33,41,59,67,8,37.0,243,241,241,243,True,
2026-02-07T01:20:04.780555+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,6,10,90,94,4,8.0,243,161,161,243,True,
2026-02-07T01:20:05.158709+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,3,7,93,97,4,5.0,190,170,170,190,True,
2026-02-07T01:20:05.589649+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,27,32,68,73,5,29.5,443,154,154,443,True,
2026-02-07T01:20:06.058814+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,14,21,79,86,7,17.5,243,2686,2686,243,True,
2026-02-07T01:20:07.581453+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,6,13,87,94,7,9.5,140,240,240,140,True,
2026-02-07T01:20:07.978840+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,58,62,38,42,4,60.0,400,157,157,400,True,
2026-02-07T01:20:08.481384+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,20,26,74,80,6,23.0,140,157,157,140,True,
2026-02-07T01:20:09.028929+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,11,22,78,89,11,16.5,197,243,243,197,True,
2026-02-07T01:20:09.428236+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,6,11,89,94,5,8.5,157,243,243,157,True,
2026-02-07T01:20:09.805595+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,37,54,46,63,17,45.5,1733,1733,1733,1733,True,
2026-02-07T01:20:10.259710+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,25,36,64,75,11,30.5,1733,243,243,1733,True,
2026-02-07T01:21:30.758813+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,7,16,84,93,9,11.5,111,800,800,111,True,
2026-02-07T01:21:31.240737+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,5,10,90,95,5,7.5,111,111,111,111,True,
2026-02-07T01:21:31.679920+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,37,43,57,63,6,40.0,800,1243,1243,800,True,
2026-02-07T01:21:32.130419+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,23,29,71,77,6,26.0,800,1230,1230,800,True,
2026-02-07T01:21:32.564766+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,14,21,79,86,7,17.5,301,1230,1230,301,True,
2026-02-07T01:21:32.970380+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,46,51,49,54,5,48.5,111,246,246,111,True,
2026-02-07T01:21:33.374714+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,14,19,81,86,5,16.5,111,800,800,111,True,
2026-02-07T01:21:33.829172+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,5,11,89,95,6,8.0,1230,331,331,1230,True,
2026-02-07T01:21:34.436632+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,5,9,91,95,4,7.0,111,111,111,111,True,
2026-02-07T01:21:34.810890+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,35,36,64,65,1,35.5,111,800,800,111,True,
2026-02-07T01:21:35.198135+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,18,27,73,82,9,22.5,1230,800,800,1230,True,
2026-02-07T01:22:51.164943+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,7,15,85,93,8,11.0,123,123,123,123,True,
2026-02-07T01:22:51.550079+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,6,26,74,94,20,16.0,118,1354,1354,118,True,
2026-02-07T01:22:51.952918+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,41,46,54,59,5,43.5,150,13,13,150,True,
2026-02-07T01:22:52.381701+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,23,38,62,77,15,30.5,684,7,7,684,True,
2026-02-07T01:22:52.778252+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,14,25,75,86,11,19.5,123,1307,1307,123,True,
2026-02-07T01:22:53.168759+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,38,51,49,62,13,44.5,1369,351,351,1369,True,
2026-02-07T01:22:53.865680+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,11,21,79,89,10,16.0,118,1354,1354,118,True,
2026-02-07T01:22:54.456348+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,7,25,75,93,18,16.0,123,1440,1440,123,True,
2026-02-07T01:22:55.510458+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,5,21,79,95,16,13.0,118,1440,1440,118,True,
2026-02-07T01:22:56.190254+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,20,38,62,80,18,29.0,1354,123,123,1354,True,
2026-02-07T01:22:56.670899+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,15,27,73,85,12,21.0,1354,123,123,1354,True,
2026-02-07T01:24:14.682681+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,7,23,77,93,16,15.0,129,1511,1511,129,True,
2026-02-07T01:24:15.192197+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,5,22,78,95,17,13.5,129,1421,1421,129,True,
2026-02-07T01:24:15.712696+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,32,45,55,68,13,38.5,1421,1389,1389,1421,True,
2026-02-07T01:24:16.318396+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,22,33,67,78,11,27.5,129,1443,1443,129,True,
2026-02-07T01:24:19.131187+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,15,34,66,85,19,24.5,200,1421,1421,200,True,
2026-02-07T01:24:19.608072+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,41,54,46,59,13,47.5,11,1421,1421,11,True,
2026-02-07T01:24:20.099176+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,9,31,69,91,22,20.0,232,1527,1527,232,True,
2026-02-07T01:24:21.186309+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,7,16,84,93,9,11.5,129,1261,1261,129,True,
2026-02-07T01:24:21.856143+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,5,20,80,95,15,12.5,129,1421,1421,129,True,
2026-02-07T01:24:22.245689+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,18,38,62,82,20,28.0,1428,129,129,1428,True,
2026-02-07T01:24:22.730092+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,16,29,71,84,13,22.5,1421,1421,1421,1421,True,
2026-02-07T01:25:42.019033+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,7,12,88,93,5,9.5,110,134,134,110,True,
2026-02-07T01:25:42.444001+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,5,9,91,95,4,7.0,110,134,134,110,True,
2026-02-07T01:25:42.851370+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,36,41,59,64,5,38.5,19,1034,1034,19,True,
2026-02-07T01:25:43.338117+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,21,29,71,79,8,25.0,134,141,141,134,True,
2026-02-07T01:25:43.750662+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,12,19,81,88,7,15.5,134,134,134,134,True,
2026-02-07T01:25:44.141005+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,49,52,48,51,3,50.5,900,200,200,900,True,
2026-02-07T01:25:44.526904+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,11,19,81,89,8,15.0,1481,134,134,1481,True,
2026-02-07T01:25:44.952720+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,7,13,87,93,6,10.0,134,134,134,134,True,
2026-02-07T01:25:45.414729+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,5,10,90,95,5,7.5,134,95,95,134,True,
2026-02-07T01:25:45.905553+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,33,38,62,67,5,35.5,143,134,134,143,True,
2026-02-07T01:25:46.300574+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,21,28,72,79,7,24.5,113,134,134,113,True,
2026-02-07T01:27:01.544073+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,7,12,88,93,5,9.5,110,134,134,110,True,
2026-02-07T01:27:01.944770+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,3,8,92,97,5,5.5,181,131,131,181,True,
2026-02-07T01:27:02.376269+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,36,41,59,64,5,38.5,153,1034,1034,153,True,
2026-02-07T01:27:02.828335+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,22,28,72,78,6,25.0,131,134,134,131,True,
2026-02-07T01:27:03.232507+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,13,19,81,87,6,16.0,132,134,134,132,True,
2026-02-07T01:27:03.624808+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,49,54,46,51,5,51.5,1032,200,200,1032,True,
2026-02-07T01:27:03.999989+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,12,18,82,88,6,15.0,131,132,132,131,True,
2026-02-07T01:27:04.423392+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,7,13,87,93,6,10.0,134,134,134,134,True,
2026-02-07T01:27:04.906626+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU16,SIU,16.0,4,10,90,96,6,7.0,131,95,95,131,True,
2026-02-07T01:27:05.308956+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU4,SIU,4.0,33,38,62,67,5,35.5,143,134,134,143,True,
2026-02-07T01:27:05.922923+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU7,SIU,7.0,22,28,72,78,6,25.0,131,134,134,131,True,
2026-02-07T01:28:27.972695+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR11,MURR,11.0,5,11,89,95,6,8.0,500,220,220,500,True,
2026-02-07T01:28:28.556340+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR14,MURR,14.0,3,10,90,97,7,6.5,173,123,123,173,True,
2026-02-07T01:28:28.939248+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR2,MURR,2.0,28,40,60,72,12,34.0,1357,50,50,1357,True,
2026-02-07T01:28:29.369176+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR5,MURR,5.0,15,33,67,85,18,24.0,1357,1357,1357,1357,True,
2026-02-07T01:28:29.822355+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-MURR8,MURR,8.0,9,42,58,91,33,25.5,500,6,6,500,True,
2026-02-07T01:28:30.320751+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU1,SIU,1.0,39,74,26,61,35,56.5,200,200,200,200,True,
2026-02-07T01:28:30.806088+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU10,SIU,10.0,8,58,42,92,50,33.0,800,9,9,800,True,
2026-02-07T01:28:34.723589+00:00,KXNCAAMBSPREAD-26FEB06MURRSIU-SIU13,SIU,13.0,6,12,88,94,6,9.0,132,357,357,132,True,
