timestamp,ticker,team,line,yes_best_bid,yes_imp_ask,no_best_bid,no_imp_ask,spread_cents,midpoint,yes_bid_qty,yes_ask_qty,no_bid_qty,no_ask_qty,fetch_success,error_msg
2026-02-07T01:10:36.252236+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,188,1300,1300,188,True,
2026-02-07T01:10:36.647749+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,200,1300,1300,200,True,
2026-02-07T01:11:55.618781+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,39,1300,1300,39,True,
2026-02-07T01:11:56.365758+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:11:56.774204+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:11:57.502054+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,47,53,56,3,45.5,11,1680,1680,11,True,
2026-02-07T01:11:57.981083+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,30,37,63,70,7,33.5,1300,639,639,1300,True,
2026-02-07T01:11:58.445357+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,103,1300,1300,103,True,
2026-02-07T01:11:58.952313+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:11:59.533690+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1539,1300,1300,1539,True,
2026-02-07T01:11:59.997933+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,188,1300,1300,188,True,
2026-02-07T01:12:00.459473+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,200,1300,1300,200,True,
2026-02-07T01:13:17.471529+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,39,1300,1300,39,True,
2026-02-07T01:13:17.875758+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:13:18.269790+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:13:18.700276+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,47,53,56,3,45.5,11,1680,1680,11,True,
2026-02-07T01:13:19.061691+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,30,37,63,70,7,33.5,1300,639,639,1300,True,
2026-02-07T01:13:19.439014+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,103,1300,1300,103,True,
2026-02-07T01:13:19.921574+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:13:20.338310+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1539,1300,1300,1539,True,
2026-02-07T01:13:20.847315+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,188,1300,1300,188,True,
2026-02-07T01:13:21.278835+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,200,1300,1300,200,True,
2026-02-07T01:14:36.479992+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,39,1300,1300,39,True,
2026-02-07T01:14:37.171719+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:14:37.562022+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:14:38.001795+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,48,52,56,4,46.0,11,2980,2980,11,True,
2026-02-07T01:14:38.382963+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,30,37,63,70,7,33.5,1300,639,639,1300,True,
2026-02-07T01:14:38.767088+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,103,1300,1300,103,True,
2026-02-07T01:14:39.199408+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:14:39.593163+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1539,1300,1300,1539,True,
2026-02-07T01:14:39.963401+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,188,1300,1300,188,True,
2026-02-07T01:14:40.321677+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,200,1300,1300,200,True,
2026-02-07T01:15:54.950803+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,104,1300,1300,104,True,
2026-02-07T01:15:55.311133+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:15:55.691820+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:15:56.368391+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,47,53,56,3,45.5,11,2,2,11,True,
2026-02-07T01:15:56.740739+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,204,139,139,204,True,
2026-02-07T01:15:57.127567+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,169,1300,1300,169,True,
2026-02-07T01:15:57.518906+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:15:57.949927+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1604,1300,1300,1604,True,
2026-02-07T01:15:58.572372+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,253,1300,1300,253,True,
2026-02-07T01:15:59.052386+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,265,800,800,265,True,
2026-02-07T01:17:14.724560+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,104,1300,1300,104,True,
2026-02-07T01:17:15.208793+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:17:15.642278+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:17:16.088369+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,47,53,56,3,45.5,11,2,2,11,True,
2026-02-07T01:17:16.634561+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,204,139,139,204,True,
2026-02-07T01:17:17.040662+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,169,1300,1300,169,True,
2026-02-07T01:17:17.420867+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:17:17.817884+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1604,1300,1300,1604,True,
2026-02-07T01:17:18.195118+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,253,1300,1300,253,True,
2026-02-07T01:17:18.593631+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,265,800,800,265,True,
2026-02-07T01:18:32.688125+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,104,1300,1300,104,True,
2026-02-07T01:18:33.117135+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:18:33.703599+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:18:34.109939+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,48,52,56,4,46.0,11,2507,2507,11,True,
2026-02-07T01:18:34.849686+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,204,139,139,204,True,
2026-02-07T01:18:35.273302+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,169,1300,1300,169,True,
2026-02-07T01:18:35.706113+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:18:36.117166+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1604,1300,1300,1604,True,
2026-02-07T01:18:36.515047+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,253,1300,1300,253,True,
2026-02-07T01:18:36.904097+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,265,800,800,265,True,
2026-02-07T01:19:53.673137+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,104,1300,1300,104,True,
2026-02-07T01:19:54.105679+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:19:54.507848+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:19:54.946500+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,47,53,56,3,45.5,11,2380,2380,11,True,
2026-02-07T01:19:55.324915+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,204,139,139,204,True,
2026-02-07T01:19:55.720840+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,169,1300,1300,169,True,
2026-02-07T01:19:56.129940+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:19:56.558123+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1604,1300,1300,1604,True,
2026-02-07T01:19:56.977486+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,253,1300,1300,253,True,
2026-02-07T01:19:57.388688+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,265,800,800,265,True,
2026-02-07T01:21:18.387939+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,104,1300,1300,104,True,
2026-02-07T01:21:19.204664+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:21:19.760745+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:21:20.223102+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,47,53,56,3,45.5,11,2172,2172,11,True,
2026-02-07T01:21:20.638866+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,204,139,139,204,True,
2026-02-07T01:21:21.284191+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,169,1300,1300,169,True,
2026-02-07T01:21:22.371360+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:21:23.582598+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1604,1300,1300,1604,True,
2026-02-07T01:21:24.130457+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,253,1300,1300,253,True,
2026-02-07T01:21:24.870845+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,265,800,800,265,True,
2026-02-07T01:22:41.342615+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,104,1300,1300,104,True,
2026-02-07T01:22:41.851655+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:22:42.299505+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:22:42.690676+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,47,53,56,3,45.5,11,2148,2148,11,True,
2026-02-07T01:22:43.122366+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,204,139,139,204,True,
2026-02-07T01:22:43.735710+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,169,1300,1300,169,True,
2026-02-07T01:22:44.357970+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:22:44.808440+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1604,1300,1300,1604,True,
2026-02-07T01:22:45.206110+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,253,1300,1300,253,True,
2026-02-07T01:22:45.658330+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,265,800,800,265,True,
2026-02-07T01:24:01.759454+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,104,1300,1300,104,True,
2026-02-07T01:24:02.233784+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:24:02.635204+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:24:03.072366+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,47,53,56,3,45.5,11,2019,2019,11,True,
2026-02-07T01:24:03.529636+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,204,139,139,204,True,
2026-02-07T01:24:03.994061+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,169,1300,1300,169,True,
2026-02-07T01:24:04.459615+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:24:05.055603+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1604,1300,1300,1604,True,
2026-02-07T01:24:05.517468+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,253,1300,1300,253,True,
2026-02-07T01:24:05.937406+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,265,800,800,265,True,
2026-02-07T01:25:30.220295+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,182,1300,1300,182,True,
2026-02-07T01:25:30.802052+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:25:31.241069+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:25:32.011029+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,47,53,56,3,45.5,11,1978,1978,11,True,
2026-02-07T01:25:32.398621+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,282,139,139,282,True,
2026-02-07T01:25:32.796579+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,247,800,800,247,True,
2026-02-07T01:25:33.199314+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:25:33.624297+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1682,1300,1300,1682,True,
2026-02-07T01:25:34.093239+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,331,1300,1300,331,True,
2026-02-07T01:25:34.466992+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,343,800,800,343,True,
2026-02-07T01:26:51.254608+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,182,1300,1300,182,True,
2026-02-07T01:26:51.645206+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:26:52.071356+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:26:52.491287+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,46,54,56,2,45.0,11,439,439,11,True,
2026-02-07T01:26:52.879590+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,282,139,139,282,True,
2026-02-07T01:26:53.307325+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,247,800,800,247,True,
2026-02-07T01:26:53.692716+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:26:54.114558+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1682,1300,1300,1682,True,
2026-02-07T01:26:54.579000+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,331,1300,1300,331,True,
2026-02-07T01:26:55.123178+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,343,800,800,343,True,
2026-02-07T01:28:11.316600+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,182,1300,1300,182,True,
2026-02-07T01:28:11.829371+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:28:12.662772+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:28:13.483400+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,44,46,54,56,2,45.0,11,308,308,11,True,
2026-02-07T01:28:14.074954+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,282,139,139,282,True,
2026-02-07T01:28:14.549494+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,247,800,800,247,True,
2026-02-07T01:28:14.976292+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:28:16.076731+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1682,1300,1300,1682,True,
2026-02-07T01:28:17.764675+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,331,1300,1300,331,True,
2026-02-07T01:28:18.591579+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,343,800,800,343,True,
2026-02-07T01:29:44.478336+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,182,1300,1300,182,True,
2026-02-07T01:29:44.955940+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
2026-02-07T01:29:45.369600+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL18,BEL,18.0,3,11,89,97,8,7.0,50,530,530,50,True,
2026-02-07T01:29:45.787910+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL3,BEL,3.0,42,43,57,58,1,42.5,1000,83,83,1000,True,
2026-02-07T01:29:46.265032+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL6,BEL,6.0,32,37,63,68,5,34.5,282,139,139,282,True,
2026-02-07T01:29:46.663729+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL9,BEL,9.0,24,29,71,76,5,26.5,247,784,784,247,True,
2026-02-07T01:29:47.135276+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC12,UIC,12.0,5,14,86,95,9,9.5,500,500,500,500,True,
2026-02-07T01:29:47.579996+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC3,UIC,3.0,31,38,62,69,7,34.5,1682,1300,1300,1682,True,
2026-02-07T01:29:48.069941+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC6,UIC,6.0,23,29,71,77,6,26.0,331,1300,1300,331,True,
2026-02-07T01:29:48.558688+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-UIC9,UIC,9.0,16,21,79,84,5,18.5,343,800,800,343,True,
2026-02-07T01:31:05.798681+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL12,BEL,12.0,15,21,79,85,6,18.0,182,1300,1300,182,True,
2026-02-07T01:31:06.471347+00:00,KXNCAAMBSPREAD-26FEB06BELUIC-BEL15,BEL,15.0,6,15,85,94,9,10.5,500,500,500,500,True,
