t_utc,ticker,yes_bid_c,yes_ask_c,no_bid_c,no_ask_c,open_side,open_vwap_c,open_qty,pairs_count,locked_pnl_c,realized_pnl_c,mtm_pnl_c,total_pnl_c,stopped_out_yes,stopped_out_no,secs_to_close
2026-02-04T05:55:36.566729+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202663
2026-02-04T05:55:40.762330+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202659
2026-02-04T05:55:44.917786+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202655
2026-02-04T05:55:49.088117+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202651
2026-02-04T05:55:53.285908+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202646
2026-02-04T05:55:57.566500+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202642
2026-02-04T05:56:01.723150+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202638
2026-02-04T05:56:05.960237+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,88,12,13,no,10.0,3,0,0,0,6,6,0,0,1202634
2026-02-04T05:56:10.160958+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202630
2026-02-04T05:56:14.426973+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,88,12,13,no,10.0,3,0,0,0,6,6,0,0,1202625
2026-02-04T05:56:19.221698+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202621
2026-02-04T05:56:23.577186+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202616
2026-02-04T05:56:27.769399+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202612
2026-02-04T05:56:31.945221+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202608
2026-02-04T05:56:36.114259+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202604
2026-02-04T05:56:40.322786+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202599
2026-02-04T05:56:44.520088+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202595
2026-02-04T05:56:48.703525+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202591
2026-02-04T05:56:52.864048+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202587
2026-02-04T05:56:57.073961+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202583
2026-02-04T05:57:01.276901+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202578
2026-02-04T05:57:05.471740+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202574
2026-02-04T05:57:09.628375+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202570
2026-02-04T05:57:13.798669+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202566
2026-02-04T05:57:18.321261+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202562
2026-02-04T05:57:22.493239+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202557
2026-02-04T05:57:26.669938+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202553
2026-02-04T05:57:30.856841+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,90,10,12,no,10.0,3,0,0,0,0,0,0,0,1202549
2026-02-04T05:57:35.064500+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202545
2026-02-04T05:57:39.239347+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,90,10,12,no,10.0,3,0,0,0,0,0,0,0,1202540
2026-02-04T05:57:43.385532+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,90,10,12,no,10.0,3,0,0,0,0,0,0,0,1202536
2026-02-04T05:57:47.860265+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202532
2026-02-04T05:57:52.141386+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202528
2026-02-04T05:57:56.470974+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202523
2026-02-04T05:58:00.655035+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202519
2026-02-04T05:58:04.825354+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202515
2026-02-04T05:58:09.188141+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202511
2026-02-04T05:58:13.359058+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,90,10,12,no,10.0,3,0,0,0,0,0,0,0,1202506
2026-02-04T05:58:17.792276+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,90,10,12,no,10.0,3,0,0,0,0,0,0,0,1202502
2026-02-04T05:58:22.060308+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,91,9,11,no,10.0,3,0,0,0,-3,-3,0,0,1202498
2026-02-04T05:58:26.220219+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,91,9,11,no,10.0,3,0,0,0,-3,-3,0,0,1202493
2026-02-04T05:58:30.408281+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,91,9,11,no,10.0,3,0,0,0,-3,-3,0,0,1202489
2026-02-04T05:58:34.607186+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202485
2026-02-04T05:58:38.802895+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202481
2026-02-04T05:58:43.196649+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202477
2026-02-04T05:58:47.438619+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202472
2026-02-04T05:58:51.608391+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,91,92,8,9,no,10.0,3,0,0,0,-6,-6,0,0,1202468
2026-02-04T05:58:55.778891+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,91,92,8,9,no,10.0,3,0,0,0,-6,-6,0,0,1202464
2026-02-04T05:58:59.965530+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,91,92,8,9,no,10.0,3,0,0,0,-6,-6,0,0,1202460
2026-02-04T05:59:04.129336+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,91,92,8,9,no,10.0,3,0,0,0,-6,-6,0,0,1202456
2026-02-04T05:59:08.416827+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202451
2026-02-04T05:59:12.598087+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202447
2026-02-04T05:59:16.793153+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202443
2026-02-04T05:59:20.952980+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202439
2026-02-04T05:59:25.244044+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202435
2026-02-04T05:59:29.453429+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202430
2026-02-04T05:59:33.639794+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,90,91,9,10,no,10.0,3,0,0,0,-3,-3,0,0,1202426
2026-02-04T05:59:37.841080+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202422
2026-02-04T05:59:42.047401+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202418
2026-02-04T05:59:46.292635+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202413
2026-02-04T05:59:50.478234+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202409
2026-02-04T05:59:54.648075+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202405
2026-02-04T05:59:58.889997+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202401
2026-02-04T06:00:03.104165+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202397
2026-02-04T06:00:07.304242+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202392
2026-02-04T06:00:11.504418+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202388
2026-02-04T06:00:15.688149+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202384
2026-02-04T06:00:19.872526+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202380
2026-02-04T06:00:24.055825+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202376
2026-02-04T06:00:28.293965+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202371
2026-02-04T06:00:32.492768+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202367
2026-02-04T06:00:36.690466+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202363
2026-02-04T06:00:40.936264+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202359
2026-02-04T06:00:45.097943+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202355
2026-02-04T06:00:49.284451+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202350
2026-02-04T06:00:53.517073+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202346
2026-02-04T06:00:57.671831+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202342
2026-02-04T06:01:01.843542+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,90,10,12,no,10.0,3,0,0,0,0,0,0,0,1202338
2026-02-04T06:01:06.020156+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202334
2026-02-04T06:01:10.189757+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202329
2026-02-04T06:01:14.366615+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202325
2026-02-04T06:01:18.889178+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202321
2026-02-04T06:01:23.140634+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202317
2026-02-04T06:01:27.566801+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202312
2026-02-04T06:01:31.864262+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202308
2026-02-04T06:01:36.097951+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202304
2026-02-04T06:01:40.290297+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202299
2026-02-04T06:01:44.858590+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202295
2026-02-04T06:01:49.102476+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202291
2026-02-04T06:01:53.295499+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202286
2026-02-04T06:01:57.496498+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202282
2026-02-04T06:02:01.697755+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202278
2026-02-04T06:02:05.962131+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202274
2026-02-04T06:02:10.154610+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202270
2026-02-04T06:02:14.593332+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202265
2026-02-04T06:02:19.812371+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202261
2026-02-04T06:02:24.249134+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202256
2026-02-04T06:02:28.440397+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202251
2026-02-04T06:02:32.721180+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,89,90,10,11,no,10.0,3,0,0,0,0,0,0,0,1202247
2026-02-04T06:02:36.904921+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202243
2026-02-04T06:02:41.093226+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202239
2026-02-04T06:02:45.264589+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,88,89,11,12,no,10.0,3,0,0,0,3,3,0,0,1202234
2026-02-04T06:02:49.642918+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202230
2026-02-04T06:02:53.922291+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202226
2026-02-04T06:02:58.134843+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202222
2026-02-04T06:03:02.328094+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202217
2026-02-04T06:03:06.526402+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,88,12,13,no,10.0,3,0,0,0,6,6,0,0,1202213
2026-02-04T06:03:10.706091+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202209
2026-02-04T06:03:14.884743+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202205
2026-02-04T06:03:19.065427+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202201
2026-02-04T06:03:23.242790+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202196
2026-02-04T06:03:27.418591+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202192
2026-02-04T06:03:31.765622+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,88,12,13,no,10.0,3,0,0,0,6,6,0,0,1202188
2026-02-04T06:03:36.003172+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,87,89,11,13,no,10.0,3,0,0,0,3,3,0,0,1202184
2026-02-04T06:03:40.169603+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,86,87,13,14,no,10.0,3,0,0,0,9,9,0,0,1202179
2026-02-04T06:03:44.340648+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,no,10.0,3,0,0,0,12,12,0,0,1202175
2026-02-04T06:03:50.892439+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,no,10.0,3,0,0,0,12,12,0,0,1202171
2026-02-04T06:03:55.059122+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,no,10.0,3,0,0,0,12,12,0,0,1202165
2026-02-04T06:03:59.239547+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,no,10.0,3,0,0,0,12,12,0,0,1202160
2026-02-04T06:04:03.441668+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,85,86,14,15,no,10.0,3,0,0,0,12,12,0,0,1202156
2026-02-04T06:04:07.611910+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,10.0,3,0,0,0,15,15,0,0,1202152
2026-02-04T06:04:11.935699+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,10.0,3,0,0,0,15,15,0,0,1202148
2026-02-04T06:04:16.096630+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,10.0,3,0,0,0,15,15,0,0,1202144
2026-02-04T06:04:20.298026+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,10.0,3,0,0,0,15,15,0,0,1202139
2026-02-04T06:04:24.513921+00:00,KXNCAAMBGAME-26FEB03UNLVFRES-UNLV,84,85,15,16,no,10.0,3,0,0,0,15,15,0,0,1202135
