ts_utc,ticker,yes_best_bid,yes_imp_ask,no_best_bid,no_imp_ask,open_side,open_qty,open_vwap_c,pairs_count,locked_pnl_c,mtm_pnl_c,total_pnl_c,secs_to_kalshi_close,secs_to_game_end,secs_to_close,clock_source
2026-02-05T04:10:00.396219+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,56,57,43,44,,0,,0,0,0,0,1209000
2026-02-05T04:10:04.644725+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,56,57,43,44,,0,,0,0,0,0,1208995
2026-02-05T04:10:08.897417+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,56,57,43,44,,0,,0,0,0,0,1208991
2026-02-05T04:10:13.395593+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,56,57,43,44,,0,,0,0,0,0,1208987
2026-02-05T04:10:17.775627+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,56,57,43,44,,0,,0,0,0,0,1208982
2026-02-05T04:10:22.218993+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,56,57,43,44,,0,,0,0,0,0,1208978
2026-02-05T04:10:27.010293+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,56,57,43,44,,0,,0,0,0,0,1208973
2026-02-05T04:10:31.385414+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,56,57,43,44,,0,,0,0,0,0,1208968
2026-02-05T04:10:35.908132+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,56,57,43,44,,0,,0,0,0,0,1208964
2026-02-05T04:10:40.485411+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,57,43,45,,0,,0,0,0,0,1208960
2026-02-05T04:10:44.752726+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208955
2026-02-05T04:10:49.017093+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208951
2026-02-05T04:10:53.633949+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208946
2026-02-05T04:10:57.925782+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208942
2026-02-05T04:11:03.302389+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208938
2026-02-05T04:11:07.765633+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208932
2026-02-05T04:11:11.989590+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208928
2026-02-05T04:11:16.235663+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208924
2026-02-05T04:11:21.071058+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208919
2026-02-05T04:11:25.320094+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208914
2026-02-05T04:11:29.685791+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,55,56,44,45,,0,,0,0,0,0,1208910
2026-02-05T04:11:35.321873+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,54,56,44,46,,0,,0,0,0,0,1208906
2026-02-05T04:11:39.570128+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,54,56,44,46,,0,,0,0,0,0,1208900
2026-02-05T04:11:43.878698+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,54,56,44,46,,0,,0,0,0,0,1208896
2026-02-05T04:11:48.326109+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,54,56,44,46,,0,,0,0,0,0,1208892
2026-02-05T04:11:52.669834+00:00,KXNCAAMBGAME-26FEB04WSUORST-WSU,54,56,44,46,,0,,0,0,0,0,1208887
